No,year,month,day,hour,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
29569,2016,7,15,0,900,70,23,1002.6,20.5,0.6,WNW,1.4,Aotizhongxin
29570,2016,7,15,1,1000,70,22.4,1002.4,20.9,0.9,ENE,0.9,Aotizhongxin
29571,2016,7,15,2,1000,72,22,1002.2,20.8,0.9,ENE,1.4,Aotizhongxin
29572,2016,7,15,3,700,89,21.7,1001.7,20.5,1.2,ENE,1,Aotizhongxin
29573,2016,7,15,4,600,79,21.6,1001.5,19.2,0.9,SSW,0.8,Aotizhongxin
29574,2016,7,15,5,600,76,21,1000.9,18.6,1.9,NW,0.7,Aotizhongxin
29575,2016,7,15,6,500,82,21.1,1000.9,19,0.1,ESE,0.5,Aotizhongxin
29576,2016,7,15,7,500,76,21.5,1000.7,18.9,0,NE,1.5,Aotizhongxin
29577,2016,7,15,8,600,64,21.5,1000.7,19.2,0,NE,1.6,Aotizhongxin
29578,2016,7,15,9,600,60,21.9,1000.8,18.9,0,NE,1.2,Aotizhongxin
29579,2016,7,15,10,600,70,22.6,1000.5,19,0,ENE,2.1,Aotizhongxin
29580,2016,7,15,11,600,93,22.9,1000.4,18.9,0,NE,1.8,Aotizhongxin
29581,2016,7,15,12,700,87,22.7,1000.1,19.1,0,ESE,1.9,Aotizhongxin
29582,2016,7,15,13,600,98,22.9,999.9,19.1,0,E,2.3,Aotizhongxin
29583,2016,7,15,14,600,80,22.5,999.5,19.1,0,E,1.9,Aotizhongxin
29584,2016,7,15,15,700,74,22.7,999.3,18.5,0,NNE,1.5,Aotizhongxin
29585,2016,7,15,16,700,73,22.7,999.1,19.1,0,ENE,0.7,Aotizhongxin
29586,2016,7,15,17,600,70,22.3,999,18.5,0,NE,1.7,Aotizhongxin
29587,2016,7,15,18,700,72,21.7,999,18.5,0.1,NE,1.6,Aotizhongxin
29588,2016,7,15,19,700,63,21.8,999,18.2,0,ENE,1.3,Aotizhongxin
29589,2016,7,15,20,700,66,21.7,999,17.7,0,NNW,0.7,Aotizhongxin
29590,2016,7,15,21,600,66,21.6,999.1,17.6,0,NNE,1.4,Aotizhongxin
29591,2016,7,15,22,700,42,21.7,999.2,17.7,0,N,1.1,Aotizhongxin
29592,2016,7,15,23,700,38,22,999.3,17.8,0,N,1.1,Aotizhongxin
29593,2016,7,16,0,600,43,21.9,999.3,17.9,0,W,0.7,Aotizhongxin
29594,2016,7,16,1,600,40,21.7,998.5,17.5,0,NNE,1.2,Aotizhongxin
29595,2016,7,16,2,600,39,21.5,998.3,17.3,0,NNE,1.7,Aotizhongxin
29596,2016,7,16,3,500,60,21.4,998.2,16.6,0,NE,1.2,Aotizhongxin
29597,2016,7,16,4,600,53.46733333,21.6,998.2,16.3,0,NNE,1.3,Aotizhongxin
29598,2016,7,16,5,500,15,21.6,998.3,17,0,N,0.6,Aotizhongxin
29599,2016,7,16,6,500,15,21.6,998.4,17,0,NE,1.1,Aotizhongxin
29600,2016,7,16,7,500,28,22.8,998.7,17.3,0,NE,1.7,Aotizhongxin
29601,2016,7,16,8,600,37,24.2,998.9,18.2,0,ENE,1.3,Aotizhongxin
29602,2016,7,16,9,600,38,23.8,999.2,17.5,0,E,1.4,Aotizhongxin
29603,2016,7,16,10,800,42,24.8,999.3,17.5,0,NE,1.1,Aotizhongxin
29604,2016,7,16,11,700,49,25.5,999.5,17.2,0,ENE,2,Aotizhongxin
29605,2016,7,16,12,700,60,25.7,999.4,17.6,0,NNE,1.6,Aotizhongxin
29606,2016,7,16,13,700,59,26.3,999.1,17.4,0,NW,2.2,Aotizhongxin
29607,2016,7,16,14,700,84,26,999.1,17.6,0,NNW,1.9,Aotizhongxin
29608,2016,7,16,15,700,98,25.7,999,17.4,0,NW,1.4,Aotizhongxin
29609,2016,7,16,16,700,104,25.6,999,17,0,NW,1.7,Aotizhongxin
29610,2016,7,16,17,700,98,25.6,999.2,16.4,0,WNW,1.2,Aotizhongxin
29611,2016,7,16,18,900,95,25,999.4,16.7,0,ENE,1.3,Aotizhongxin
29612,2016,7,16,19,800,91,24.6,999.8,17.1,0,ENE,1.1,Aotizhongxin
29613,2016,7,16,20,900,82,24.1,1000.3,16.6,0,ENE,1.1,Aotizhongxin
29614,2016,7,16,21,900,62,23.5,1001,17.3,0,NE,0.2,Aotizhongxin
29615,2016,7,16,22,1000,62,23.3,1001.2,18.6,0,E,0.8,Aotizhongxin
29616,2016,7,16,23,1000,44,23.2,1001.3,18.9,0,ENE,0.3,Aotizhongxin
29617,2016,7,17,0,1000,17,23.1,1001.5,18.8,0,NE,0.1,Aotizhongxin
29618,2016,7,17,1,1100,3,23.2,1001.4,18.1,0,NNE,0.9,Aotizhongxin
29619,2016,7,17,2,1100,5,22.9,1001.5,18.7,0,ENE,1.1,Aotizhongxin
29620,2016,7,17,3,900,11,22.7,1001.5,18.5,0,NE,0.7,Aotizhongxin
29621,2016,7,17,4,900,6,23.2,1001.6,17,0,NNE,1.5,Aotizhongxin
29622,2016,7,17,5,1000,2,22.9,1002.2,17.6,0,NE,1.3,Aotizhongxin
29623,2016,7,17,6,900,2,22.5,1002.7,17.6,0,NE,1.2,Aotizhongxin
29624,2016,7,17,7,900,20,23,1003.3,18.1,0,NNE,1.3,Aotizhongxin
29625,2016,7,17,8,900,28,24.6,1003.6,19.4,0,ENE,0.6,Aotizhongxin
29626,2016,7,17,9,1000,42,26,1003.5,19.2,0,NE,1.5,Aotizhongxin
29627,2016,7,17,10,1000,88,26.9,1003.6,19.8,0,NNE,1.8,Aotizhongxin
29628,2016,7,17,11,1000,144,27.7,1003.4,19.5,0,ENE,1.8,Aotizhongxin
29629,2016,7,17,12,900,187,27.8,1003,20.1,0,ESE,1.6,Aotizhongxin
29630,2016,7,17,13,1300,50.33333333,29.5,1002.8,19.2,0,E,1,Aotizhongxin
29631,2016,7,17,14,900,236,29.7,1002.4,19.1,0,SE,1.9,Aotizhongxin
29632,2016,7,17,15,1000,249,30.2,1002.1,18,0,ESE,2.1,Aotizhongxin
29633,2016,7,17,16,1000,276,30.7,1001.9,18.8,0,SE,1.5,Aotizhongxin
29634,2016,7,17,17,1000,293,30.3,1001.8,19,0,SSW,1.8,Aotizhongxin
29635,2016,7,17,18,900,249,30.3,1001.6,18.4,0,S,1.9,Aotizhongxin
29636,2016,7,17,19,900,211,29.9,1001.9,18.7,0,SSW,1.6,Aotizhongxin
29637,2016,7,17,20,900,199,28.9,1002.3,19,0,SSW,1.9,Aotizhongxin
29638,2016,7,17,21,1000,172,28.5,1003.2,18.9,0,SSW,1.6,Aotizhongxin
29639,2016,7,17,22,900,155,26.2,1003.6,20.1,0,SE,0.8,Aotizhongxin
29640,2016,7,17,23,900,129,26.8,1003.7,20.4,0,SSE,1,Aotizhongxin
29641,2016,7,18,0,900,114,26.3,1003.5,20.2,0,SSE,1.1,Aotizhongxin
29642,2016,7,18,1,1100,72,25.9,1003.1,20,0,S,1.2,Aotizhongxin
29643,2016,7,18,2,1100,70,24.6,1003.2,20.1,0,SSW,0.9,Aotizhongxin
29644,2016,7,18,3,1000,72,24.8,1003.1,19.4,0,SSE,0.8,Aotizhongxin
29645,2016,7,18,4,1000,87.66666667,23.9,1003.5,20,0,ESE,0.6,Aotizhongxin
29646,2016,7,18,5,1000,50,23.8,1003.7,20.3,0,E,1.1,Aotizhongxin
29647,2016,7,18,6,1200,2,23.8,1004,19.9,0,ENE,1.3,Aotizhongxin
29648,2016,7,18,7,1500,3,24.6,1004.4,20.1,0,E,1.5,Aotizhongxin
29649,2016,7,18,8,1600,7,25.5,1004.2,20.1,0,ESE,2.1,Aotizhongxin
29650,2016,7,18,9,1400,30,27,1004,20.3,0,ESE,1.5,Aotizhongxin
29651,2016,7,18,10,1200,75,28.1,1003.8,21.1,0,ESE,1.5,Aotizhongxin
29652,2016,7,18,11,1200,101,28,1003.6,20.8,0,SSE,1.6,Aotizhongxin
29653,2016,7,18,12,1200,135,28.4,1003.3,21.4,0,ESE,1.6,Aotizhongxin
29654,2016,7,18,13,1100,150,28.6,1003,20.9,0,SSE,2,Aotizhongxin
29655,2016,7,18,14,1000,156,24.6,1002.6,22.7,7.1,NW,1.2,Aotizhongxin
29656,2016,7,18,15,1100,129,26.9,1002.1,23.6,0,E,1.3,Aotizhongxin
29657,2016,7,18,16,1100,151,27.8,1002.3,22.5,0,ENE,1.2,Aotizhongxin
29658,2016,7,18,17,1000,163,26.1,1002.7,22.4,2.9,W,1.4,Aotizhongxin
29659,2016,7,18,18,900,145,25.3,1002.5,23.2,0.1,SSE,0.6,Aotizhongxin
29660,2016,7,18,19,1100,137,25.4,1002.4,23.6,0,ENE,0.7,Aotizhongxin
29661,2016,7,18,20,1200,124,24.9,1002.9,23.5,0,SSE,0.3,Aotizhongxin
29662,2016,7,18,21,1100,126,24.6,1003.3,23.4,0,SE,0.6,Aotizhongxin
29663,2016,7,18,22,1100,95,24.7,1003.2,23.3,0,SE,0.5,Aotizhongxin
29664,2016,7,18,23,900,94,24.6,1003.2,22.3,0,ENE,0.9,Aotizhongxin
29665,2016,7,19,0,900,60,24.4,1003.3,20.7,0,NE,1.2,Aotizhongxin
29666,2016,7,19,1,900,47,23.8,1003.3,22.1,0,ENE,0.9,Aotizhongxin
29667,2016,7,19,2,700,37,24,1003,20.9,0,ENE,1.4,Aotizhongxin
29668,2016,7,19,3,700,46,24.1,1002.9,21.2,0,NE,1.3,Aotizhongxin
29669,2016,7,19,4,800,51,23.9,1002.8,21.6,0,NE,1,Aotizhongxin
29670,2016,7,19,5,800,33,23.9,1002.5,22,0,E,0.8,Aotizhongxin
29671,2016,7,19,6,1100,55,24.1,1002.8,22.4,0,ENE,0.5,Aotizhongxin
29672,2016,7,19,7,1400,32,24.1,1003.2,22.4,0.2,ENE,1.5,Aotizhongxin
29673,2016,7,19,8,1800,14,24,1003.5,22.6,1.9,E,1.3,Aotizhongxin
29674,2016,7,19,9,1900,7,23.8,1003.6,22.4,4.1,NNW,1.1,Aotizhongxin
29675,2016,7,19,10,1800,20,24.1,1003.6,22.5,0.5,N,1.9,Aotizhongxin
29676,2016,7,19,11,1100,26,23.5,1003.5,21.9,0.2,NNE,1.9,Aotizhongxin
29677,2016,7,19,12,1000,41,23.5,1003.3,21.8,0.3,NNE,1.6,Aotizhongxin
29678,2016,7,19,13,1000,62,23.7,1003.1,22.1,0.8,NE,1.7,Aotizhongxin
29679,2016,7,19,14,900,63,23.9,1003.2,22.9,2.7,N,1.2,Aotizhongxin
29680,2016,7,19,15,1000,49,24.2,1003.1,23.2,1.8,NNE,1.7,Aotizhongxin
29681,2016,7,19,16,1000,57,24.3,1002.9,23.3,0.6,NNE,1.4,Aotizhongxin
29682,2016,7,19,17,1000,59,24.3,1002.8,23.3,0.3,NNE,1.8,Aotizhongxin
29683,2016,7,19,18,1100,53,24.5,1002.6,23.3,0,NNE,1,Aotizhongxin
29684,2016,7,19,19,1200,34,24.3,1003,22.9,0,NE,1.4,Aotizhongxin
29685,2016,7,19,20,1100,52,24.1,1003.3,22.7,0,ENE,0.7,Aotizhongxin
29686,2016,7,19,21,1200,33,23.8,1003.8,22.6,0.3,E,1,Aotizhongxin
29687,2016,7,19,22,1000,28,23.5,1003.9,21.9,0,E,1.8,Aotizhongxin
29688,2016,7,19,23,1300,40,23.4,1003.5,20.3,0,E,2.3,Aotizhongxin
29689,2016,7,20,0,1200,53,23.6,1003.2,20.1,0,ENE,1.7,Aotizhongxin
29690,2016,7,20,1,1200,38,22.7,1002.8,20.6,1.5,NNE,1,Aotizhongxin
29691,2016,7,20,2,1200,24,22.4,1002.3,20.7,0.4,ENE,1,Aotizhongxin
29692,2016,7,20,3,1100,46,21.9,1001.7,20.4,1.3,NE,1.3,Aotizhongxin
29693,2016,7,20,4,1000,51.66666667,21.7,1001.7,20.5,2.8,ENE,1.5,Aotizhongxin
29694,2016,7,20,5,700,33,21.4,1001.2,20.4,3.5,NE,1.8,Aotizhongxin
29695,2016,7,20,6,600,55,21.3,1000.9,20.5,3.6,NE,1.7,Aotizhongxin
29696,2016,7,20,7,700,46,21.6,1000.5,20.8,2.2,NE,2.3,Aotizhongxin
29697,2016,7,20,8,700,44,21.9,1000,21.1,5.3,NE,2.9,Aotizhongxin
29698,2016,7,20,9,700,54,21.7,999,20.9,13.8,ENE,4.7,Aotizhongxin
29699,2016,7,20,10,700,63,21.7,998.1,21,23.7,NE,4.7,Aotizhongxin
29700,2016,7,20,11,600,61,21.7,996.7,21,24.1,NE,5.2,Aotizhongxin
29701,2016,7,20,12,500,68,21.7,996,20.9,20.3,ENE,5.8,Aotizhongxin
29702,2016,7,20,13,500,69,21.8,995.4,21.1,17.8,ENE,5.5,Aotizhongxin
29703,2016,7,20,14,500,65,21.8,994.9,21.1,20.2,ENE,5.4,Aotizhongxin
29704,2016,7,20,15,400,63,21.9,994.5,21.2,9,ENE,5.3,Aotizhongxin
29705,2016,7,20,16,400,65,21.9,994.7,21.2,16.4,ENE,4.1,Aotizhongxin
29706,2016,7,20,17,400,64,21.9,994.7,21.2,3.8,NE,3.9,Aotizhongxin
29707,2016,7,20,18,400,60,22,994.2,21.3,17.7,ENE,4.3,Aotizhongxin
29708,2016,7,20,19,400,63,21.9,994.7,21.2,18.3,NE,4.8,Aotizhongxin
29709,2016,7,20,20,400,64,22,995.4,21.3,17.6,NE,0.9,Aotizhongxin
29710,2016,7,20,21,500,62,22,996.2,21.3,7.6,NNE,1.1,Aotizhongxin
29711,2016,7,20,22,500,55,22,996.2,21.3,2.3,NE,1.6,Aotizhongxin
29712,2016,7,20,23,500,54,22,995.9,21.3,2.4,NE,1.6,Aotizhongxin
29713,2016,7,21,0,500,53,22.1,995.8,21.4,0.8,N,1.4,Aotizhongxin
29714,2016,7,21,1,500,51,22.1,995.7,21.4,0.2,N,1.1,Aotizhongxin
29715,2016,7,21,2,500,48,22.2,995.5,21.4,0.6,N,1.2,Aotizhongxin
29716,2016,7,21,3,500,48,22.3,995.5,21.1,0.5,NNW,1.5,Aotizhongxin
29717,2016,7,21,4,500,44,22.3,995.3,21.1,1.4,NNE,2.1,Aotizhongxin
29718,2016,7,21,5,500,45,22.4,995.8,21.4,0,NNE,1.1,Aotizhongxin
29719,2016,7,21,6,600,37,22.5,996.2,21.3,0,NE,1.3,Aotizhongxin
29720,2016,7,21,7,600,17,22.7,996.8,21.7,0,NE,0.8,Aotizhongxin
29721,2016,7,21,8,600,21,23.1,997,21.9,0,NNE,0.7,Aotizhongxin
29722,2016,7,21,9,600,29,23.7,997,22.1,0,NNE,1.5,Aotizhongxin
29723,2016,7,21,10,600,33,24.5,997.2,22.4,0,NE,1,Aotizhongxin
29724,2016,7,21,11,600,44,25.3,997.2,22.6,0,NNE,1.5,Aotizhongxin
29725,2016,7,21,12,600,47,25.5,997.1,23,0.1,NE,1.3,Aotizhongxin
29726,2016,7,21,13,700,49,25.4,997.1,23.3,0,ENE,1.8,Aotizhongxin
29727,2016,7,21,14,700,41,24.7,997.1,23.5,2.3,NNE,1.7,Aotizhongxin
29728,2016,7,21,15,800,41,25.7,997.1,23.4,0.1,NNE,1.2,Aotizhongxin
29729,2016,7,21,16,800,74,25.4,996.9,23.8,0.7,ENE,1,Aotizhongxin
29730,2016,7,21,17,900,75,25.3,996.6,24.3,1.2,ENE,0.9,Aotizhongxin
29731,2016,7,21,18,900,69,25.3,996.6,23.9,0,ENE,1.2,Aotizhongxin
29732,2016,7,21,19,900,61,25.1,996.5,24.1,0,E,0.8,Aotizhongxin
29733,2016,7,21,20,1000,54,24.9,996.6,23.9,0,SE,0.4,Aotizhongxin
29734,2016,7,21,21,1100,24,24.6,997.2,23.7,0,ENE,1.1,Aotizhongxin
29735,2016,7,21,22,1100,18,24.3,997.5,23.6,0,N,0.3,Aotizhongxin
29736,2016,7,21,23,1200,9,24.4,997.3,23.7,0,ENE,0.7,Aotizhongxin
29737,2016,7,22,0,1000,13,24.5,997.2,23.8,0,ENE,0.9,Aotizhongxin
29738,2016,7,22,1,1000,4,24.4,997.2,23.7,0,E,0.9,Aotizhongxin
29739,2016,7,22,2,1000,2,24.4,997.1,23.9,0,ENE,1.1,Aotizhongxin
29740,2016,7,22,3,1100,2,24.2,996.9,23.7,0,NE,0.3,Aotizhongxin
29741,2016,7,22,4,1100,17.33333333,24.1,996.5,23.6,0,E,0.8,Aotizhongxin
29742,2016,7,22,5,1000,2,24.2,996.8,23.7,0,SE,0.7,Aotizhongxin
29743,2016,7,22,6,1000,2,24.3,997.3,23.8,0,W,1,Aotizhongxin
29744,2016,7,22,7,1100,4,24.5,997.7,23.8,0,SE,0.2,Aotizhongxin
29745,2016,7,22,8,1000,32,25.6,997.7,24,0,SW,0.5,Aotizhongxin
29746,2016,7,22,9,1100,40,27.2,997.5,23.9,0,SE,0.9,Aotizhongxin
29747,2016,7,22,10,1100,75,28.9,997.2,23.6,0,E,1.2,Aotizhongxin
29748,2016,7,22,11,1000,107,29.3,997.1,24,0,ESE,1.5,Aotizhongxin
29749,2016,7,22,12,1000,135,29.9,996.9,23.8,0,ESE,1.5,Aotizhongxin
29750,2016,7,22,13,1000,144,29.5,996.6,23.7,0,S,1.3,Aotizhongxin
29751,2016,7,22,14,1100,194,29.8,996.3,23.7,0,S,1.6,Aotizhongxin
29752,2016,7,22,15,800,183,30.8,996.1,22.7,0,SSW,2.4,Aotizhongxin
29753,2016,7,22,16,800,176,30.6,995.9,23.5,0,SSW,2.2,Aotizhongxin
29754,2016,7,22,17,800,172,30.6,995.5,24,0,SSW,1.7,Aotizhongxin
29755,2016,7,22,18,800,151,30,995.5,23.9,0,S,1.9,Aotizhongxin
29756,2016,7,22,19,800,133,29.6,995.7,23.8,0,SSW,1.9,Aotizhongxin
29757,2016,7,22,20,800,124,29.3,996.3,23.7,0,SSW,2.2,Aotizhongxin
29758,2016,7,22,21,900,121,28.9,996.8,23.8,0,SW,2,Aotizhongxin
29759,2016,7,22,22,1000,111,28.5,997.1,24.1,0,S,1.1,Aotizhongxin
29760,2016,7,22,23,1000,95,28.2,997,24.2,0,SSE,1,Aotizhongxin
29761,2016,7,23,0,900,79,27.7,997.1,24.3,0,SSW,0.9,Aotizhongxin
29762,2016,7,23,1,900,88,26.9,996.6,24.6,0,E,0.8,Aotizhongxin
29763,2016,7,23,2,900,66,26.6,996.3,24.8,0,NE,0.4,Aotizhongxin
29764,2016,7,23,3,900,55,26.4,996.2,24.6,0,E,0.9,Aotizhongxin
29765,2016,7,23,4,900,40,26.1,996.3,24.9,0,NA,0.2,Aotizhongxin
29766,2016,7,23,5,1000,8,25.9,996.8,24.9,0,E,0.5,Aotizhongxin
29767,2016,7,23,6,1100,2,26.2,997.3,25.2,0,E,0.5,Aotizhongxin
29768,2016,7,23,7,1100,2,26.7,997.6,25.5,0,E,0.5,Aotizhongxin
29769,2016,7,23,8,1200,3,27.4,997.4,25.2,0,NE,1,Aotizhongxin
29770,2016,7,23,9,1300,9,27.9,997.5,25.5,0,NNE,1.1,Aotizhongxin
29771,2016,7,23,10,1200,55,30.1,997.2,25.8,0,ESE,1.3,Aotizhongxin
29772,2016,7,23,11,1100,110,30.9,996.9,25.3,0,ESE,2,Aotizhongxin
29773,2016,7,23,12,1100,153,31.7,996.8,25.6,0,SSE,1.9,Aotizhongxin
29774,2016,7,23,13,1200,215,32.1,996.7,26.4,0,ESE,1.8,Aotizhongxin
29775,2016,7,23,14,1200,229,32.7,996.1,26.5,0,ENE,1.8,Aotizhongxin
29776,2016,7,23,15,1300,236,31.9,995.9,27.1,0,E,2.5,Aotizhongxin
29777,2016,7,23,16,1400,196,32.8,995.5,26.8,0,S,2.3,Aotizhongxin
29778,2016,7,23,17,1200,186,31.9,995.6,26.9,0,ESE,2.9,Aotizhongxin
29779,2016,7,23,18,1400,188,31.8,995.8,27.3,0,ESE,2.5,Aotizhongxin
29780,2016,7,23,19,1400,192,31,996.7,27.1,0,ESE,2.2,Aotizhongxin
29781,2016,7,23,20,1500,186,30.3,997.4,26.9,0,ESE,1,Aotizhongxin
29782,2016,7,23,21,900,145,25.9,1000.6,23.4,3.2,NW,3.9,Aotizhongxin
29783,2016,7,23,22,600,112,25,998.9,23.1,15.3,ENE,0.8,Aotizhongxin
29784,2016,7,23,23,800,68,24.8,999.1,23.4,0,N,1.3,Aotizhongxin
29785,2016,7,24,0,800,58,24.6,999.3,23,0,NNW,1.1,Aotizhongxin
29786,2016,7,24,1,700,37,24.3,999.2,23.1,0,SW,1,Aotizhongxin
29787,2016,7,24,2,600,36,24.3,998.7,23.4,0,S,0.6,Aotizhongxin
29788,2016,7,24,3,700,29,24.5,998.8,22.9,0,NE,0.8,Aotizhongxin
29789,2016,7,24,4,700,66.66666667,24.6,999.3,23,0,NE,1.1,Aotizhongxin
29790,2016,7,24,5,600,28,24.7,999.7,23.5,0,E,0.8,Aotizhongxin
29791,2016,7,24,6,600,21,25,999.6,23.4,0,SE,0.6,Aotizhongxin
29792,2016,7,24,7,600,19,25.4,1000.4,23.3,0,NNE,1.2,Aotizhongxin
29793,2016,7,24,8,700,27,25.8,1000.9,23.8,0,NE,1.2,Aotizhongxin
29794,2016,7,24,9,700,45,28,1000.9,24,0,E,1,Aotizhongxin
29795,2016,7,24,10,700,78,29.2,1000.8,24.3,0,NE,1.4,Aotizhongxin
29796,2016,7,24,11,700,118,30.4,1000.6,24.3,0,SW,0.9,Aotizhongxin
29797,2016,7,24,12,800,159,31.6,1000.6,24.7,0,ENE,1.7,Aotizhongxin
29798,2016,7,24,13,800,191,32.4,1000.2,25.5,0,NNE,1.7,Aotizhongxin
29799,2016,7,24,14,900,231,33.2,999.5,25.5,0,ENE,2.1,Aotizhongxin
29800,2016,7,24,15,900,262,33.3,998.7,26.1,0,ENE,2.2,Aotizhongxin
29801,2016,7,24,16,900,289,33.3,999.3,26.8,0,E,2.5,Aotizhongxin
29802,2016,7,24,17,1000,253,33.3,999.9,26.8,0,SSE,2.3,Aotizhongxin
29803,2016,7,24,18,1000,176,32.3,999.1,27.3,0,SE,2.6,Aotizhongxin
29804,2016,7,24,19,1100,145,31,1000.4,23.9,0,SSW,1.9,Aotizhongxin
29805,2016,7,24,20,1000,89,29.4,1000.3,24.7,0.1,SSW,1.3,Aotizhongxin
29806,2016,7,24,21,1100,57,28.9,1001,25.3,0.1,S,1.1,Aotizhongxin
29807,2016,7,24,22,1000,43,28,1001.4,25.6,0,ESE,0.6,Aotizhongxin
29808,2016,7,24,23,900,47,27.6,1000.9,24.8,0,ESE,0.9,Aotizhongxin
29809,2016,7,25,0,800,48,27.4,999.8,24.7,0.1,ENE,1.5,Aotizhongxin
29810,2016,7,25,1,1000,19,27.3,1000.1,24.9,0,ENE,0.7,Aotizhongxin
29811,2016,7,25,2,1000,46,26.9,999.5,24.4,0,ENE,1,Aotizhongxin
29812,2016,7,25,3,900,45,26.2,1000.1,24.6,2.6,SW,1.2,Aotizhongxin
29813,2016,7,25,4,800,47,25.3,998.8,24.4,2.3,NE,0.9,Aotizhongxin
29814,2016,7,25,5,900,25,25.4,998.6,24.7,0.6,ENE,1.5,Aotizhongxin
29815,2016,7,25,6,900,23,25.2,998.7,24.5,1.5,E,1.5,Aotizhongxin
29816,2016,7,25,7,1000,27,25.5,998.8,24.8,0.1,ESE,1.2,Aotizhongxin
29817,2016,7,25,8,900,33,25.8,998.4,24.8,0,E,1.3,Aotizhongxin
29818,2016,7,25,9,900,31,25.9,998.3,24.5,0,SSE,1.1,Aotizhongxin
29819,2016,7,25,10,900,33,27.2,998.3,24.7,0,SE,1,Aotizhongxin
29820,2016,7,25,11,900,44,28,997.8,24.8,0,E,0.9,Aotizhongxin
29821,2016,7,25,12,700,76,28.6,997.5,25.4,0,E,1.9,Aotizhongxin
29822,2016,7,25,13,800,76,29.1,997.2,25.1,0,ENE,1.4,Aotizhongxin
29823,2016,7,25,14,900,103.6666667,31,996.7,25.4,0,NW,1.6,Aotizhongxin
29824,2016,7,25,15,700,182,31.9,996.1,25.3,0,NNW,1.6,Aotizhongxin
29825,2016,7,25,16,700,184,31.7,996.1,25.3,0,NE,1.7,Aotizhongxin
29826,2016,7,25,17,1533.333333,148.3333333,32,996.3,23.5,0,NW,1.1,Aotizhongxin
29827,2016,7,25,18,766.6666667,113.6666667,31.5,996.5,23.9,0,WNW,1.9,Aotizhongxin
29828,2016,7,25,19,933.3333333,118.3333333,30.8,997.1,24.5,0,NE,1.5,Aotizhongxin
29829,2016,7,25,20,1733.333333,86.33333333,29.6,997.1,25.4,0,NE,0.9,Aotizhongxin
29830,2016,7,25,21,633.3333333,94,29,998.2,25.6,0,ENE,1.7,Aotizhongxin
29831,2016,7,25,22,566.6666667,80.33333333,28.6,998.5,23.7,0,NE,2,Aotizhongxin
29832,2016,7,25,23,766.6666667,63.96513333,28.3,999,20.1,0,NNE,2.4,Aotizhongxin
29833,2016,7,26,0,666.6666667,88.66666667,27.3,999.5,18.6,0,NE,1.8,Aotizhongxin
29834,2016,7,26,1,666.6666667,70,26.5,999.7,18.1,0,ENE,2,Aotizhongxin
29835,2016,7,26,2,700,62.47453333,25.8,999.5,18.2,0,ENE,1.4,Aotizhongxin
29836,2016,7,26,3,1433.333333,63,24.1,999.9,19.6,0,E,0.9,Aotizhongxin
29837,2016,7,26,4,666.6666667,40.33333333,23.3,1000.4,18.6,0,ESE,0.3,Aotizhongxin
29838,2016,7,26,5,600,70,22.3,1000.7,19.8,0,NE,0,Aotizhongxin
29839,2016,7,26,6,1433.333333,33,23.3,1001,20.2,0,ENE,0.9,Aotizhongxin
29840,2016,7,26,7,766.6666667,133.6666667,26.7,1001.2,18.8,0,SE,0.6,Aotizhongxin
29841,2016,7,26,8,1533.333333,74,28,1001.2,18.7,0,NE,1,Aotizhongxin
29842,2016,7,26,9,1666.666667,42.33333333,28.7,1001.1,19.3,0,E,1.2,Aotizhongxin
29843,2016,7,26,10,1300,54,29.5,1000.7,19.2,0,NNE,1.1,Aotizhongxin
29844,2016,7,26,11,1966.666667,76.66666667,30.5,1000.1,19.5,0,WSW,1.4,Aotizhongxin
29845,2016,7,26,12,1466.666667,120.3333333,31.5,999.7,17.8,0,NW,1.2,Aotizhongxin
29846,2016,7,26,13,566.6666667,83,32.9,999.1,16.7,0,NE,2.4,Aotizhongxin
29847,2016,7,26,14,633.3333333,118,33.6,998.7,17.7,0,NE,2.4,Aotizhongxin
29848,2016,7,26,15,666.6666667,106,33.4,998.3,18.7,0,ENE,2.9,Aotizhongxin
29849,2016,7,26,16,600,52.33333333,34.1,998.3,17.3,0,NE,2.3,Aotizhongxin
29850,2016,7,26,17,1733.333333,174.3333333,34.2,998.1,15.6,0,NE,1.5,Aotizhongxin
29851,2016,7,26,18,200,128,33.4,998.3,15.9,0,E,1.8,Aotizhongxin
29852,2016,7,26,19,300,165,31.4,998.4,23,0,SSW,2.2,Aotizhongxin
29853,2016,7,26,20,400,173,30.5,998.4,23.4,0,SSW,1.7,Aotizhongxin
29854,2016,7,26,21,400,149,29.9,999,23.8,0,SW,1.4,Aotizhongxin
29855,2016,7,26,22,400,120,29.5,999,23.7,0,WSW,2.2,Aotizhongxin
29856,2016,7,26,23,400,91,29.4,999,23.6,0,WSW,2.2,Aotizhongxin
29857,2016,7,27,0,500,65,28.9,999,23.8,0,WSW,1.5,Aotizhongxin
29858,2016,7,27,1,500,50,28,998.9,23.6,0,WSW,1.1,Aotizhongxin
29859,2016,7,27,2,400,4,26.8,998.6,23.7,0,SW,0.9,Aotizhongxin
29860,2016,7,27,3,700,5,25.4,998.5,23.1,0,E,1,Aotizhongxin
29861,2016,7,27,4,700,32,24.8,998.1,23,0,NE,0.6,Aotizhongxin
29862,2016,7,27,5,700,7,24.8,998.1,22.7,0,NE,1,Aotizhongxin
